id,flightNo,date,departure,destination,weekday,month
4525,ROBE43288,2018-07-07,Rome,Berlin,Saturday,July
4526,ROPA43288,2018-07-07,Rome,Paris,Saturday,July
4527,ROLO43288,2018-07-07,Rome,London,Saturday,July
4528,RODU43288,2018-07-07,Rome,Dublin,Saturday,July
4529,PALO43288,2018-07-07,Paris,London,Saturday,July
4530,PADU43288,2018-07-07,Paris,Dublin,Saturday,July
4531,PABE43288,2018-07-07,Paris,Berlin,Saturday,July
4532,PARO43288,2018-07-07,Paris,Rome,Saturday,July
4533,LODU43288,2018-07-07,London,Dublin,Saturday,July
4534,LOBE43288,2018-07-07,London,Berlin,Saturday,July
4535,LORO43288,2018-07-07,London,Rome,Saturday,July
4536,LOPA43288,2018-07-07,London,Paris,Saturday,July
4537,DUBE43288,2018-07-07,Dublin,Berlin,Saturday,July
4538,DURO43288,2018-07-07,Dublin,Rome,Saturday,July
4539,DUPA43288,2018-07-07,Dublin,Paris,Saturday,July
4540,DULO43288,2018-07-07,Dublin,London,Saturday,July
4541,BERO43289,2018-07-08,Berlin,Rome,Sunday,July
4542,BEPA43289,2018-07-08,Berlin,Paris,Sunday,July
4543,BELO43289,2018-07-08,Berlin,London,Sunday,July
4544,BEDU43289,2018-07-08,Berlin,Dublin,Sunday,July
4545,ROBE43289,2018-07-08,Rome,Berlin,Sunday,July
4546,ROPA43289,2018-07-08,Rome,Paris,Sunday,July
4547,ROLO43289,2018-07-08,Rome,London,Sunday,July
4548,RODU43289,2018-07-08,Rome,Dublin,Sunday,July
4549,PALO43289,2018-07-08,Paris,London,Sunday,July
4550,PADU43289,2018-07-08,Paris,Dublin,Sunday,July
4551,PABE43289,2018-07-08,Paris,Berlin,Sunday,July
4552,PARO43289,2018-07-08,Paris,Rome,Sunday,July
4553,LODU43289,2018-07-08,London,Dublin,Sunday,July
4554,LOBE43289,2018-07-08,London,Berlin,Sunday,July
4555,LORO43289,2018-07-08,London,Rome,Sunday,July
4556,LOPA43289,2018-07-08,London,Paris,Sunday,July
4557,DUBE43289,2018-07-08,Dublin,Berlin,Sunday,July
4558,DURO43289,2018-07-08,Dublin,Rome,Sunday,July
4559,DUPA43289,2018-07-08,Dublin,Paris,Sunday,July
4560,DULO43289,2018-07-08,Dublin,London,Sunday,July
4561,BERO43290,2018-07-09,Berlin,Rome,Monday,July
4562,BEPA43290,2018-07-09,Berlin,Paris,Monday,July
4563,BELO43290,2018-07-09,Berlin,London,Monday,July
4564,BEDU43290,2018-07-09,Berlin,Dublin,Monday,July
4565,ROBE43290,2018-07-09,Rome,Berlin,Monday,July
4566,ROPA43290,2018-07-09,Rome,Paris,Monday,July
4567,ROLO43290,2018-07-09,Rome,London,Monday,July
4568,RODU43290,2018-07-09,Rome,Dublin,Monday,July
4569,PALO43290,2018-07-09,Paris,London,Monday,July
4570,PADU43290,2018-07-09,Paris,Dublin,Monday,July
4571,PABE43290,2018-07-09,Paris,Berlin,Monday,July
4572,PARO43290,2018-07-09,Paris,Rome,Monday,July
4573,LODU43290,2018-07-09,London,Dublin,Monday,July
4574,LOBE43290,2018-07-09,London,Berlin,Monday,July
4575,LORO43290,2018-07-09,London,Rome,Monday,July
4576,LOPA43290,2018-07-09,London,Paris,Monday,July
4577,DUBE43290,2018-07-09,Dublin,Berlin,Monday,July
4578,DURO43290,2018-07-09,Dublin,Rome,Monday,July
4579,DUPA43290,2018-07-09,Dublin,Paris,Monday,July
4580,DULO43290,2018-07-09,Dublin,London,Monday,July
4581,BERO43291,2018-07-10,Berlin,Rome,Tuesday,July
4582,BEPA43291,2018-07-10,Berlin,Paris,Tuesday,July
4583,BELO43291,2018-07-10,Berlin,London,Tuesday,July
4584,BEDU43291,2018-07-10,Berlin,Dublin,Tuesday,July
4585,ROBE43291,2018-07-10,Rome,Berlin,Tuesday,July
4586,ROPA43291,2018-07-10,Rome,Paris,Tuesday,July
4587,ROLO43291,2018-07-10,Rome,London,Tuesday,July
4588,RODU43291,2018-07-10,Rome,Dublin,Tuesday,July
4589,PALO43291,2018-07-10,Paris,London,Tuesday,July
4590,PADU43291,2018-07-10,Paris,Dublin,Tuesday,July
4591,PABE43291,2018-07-10,Paris,Berlin,Tuesday,July
4592,PARO43291,2018-07-10,Paris,Rome,Tuesday,July
4593,LODU43291,2018-07-10,London,Dublin,Tuesday,July
4594,LOBE43291,2018-07-10,London,Berlin,Tuesday,July
4595,LORO43291,2018-07-10,London,Rome,Tuesday,July
4596,LOPA43291,2018-07-10,London,Paris,Tuesday,July
4597,DUBE43291,2018-07-10,Dublin,Berlin,Tuesday,July
4598,DURO43291,2018-07-10,Dublin,Rome,Tuesday,July
4599,DUPA43291,2018-07-10,Dublin,Paris,Tuesday,July
4600,DULO43291,2018-07-10,Dublin,London,Tuesday,July
4601,BERO43292,2018-07-11,Berlin,Rome,Wednesday,July
4602,BEPA43292,2018-07-11,Berlin,Paris,Wednesday,July
4603,BELO43292,2018-07-11,Berlin,London,Wednesday,July
4604,BEDU43292,2018-07-11,Berlin,Dublin,Wednesday,July
4605,ROBE43292,2018-07-11,Rome,Berlin,Wednesday,July
4606,ROPA43292,2018-07-11,Rome,Paris,Wednesday,July
4607,ROLO43292,2018-07-11,Rome,London,Wednesday,July
4608,RODU43292,2018-07-11,Rome,Dublin,Wednesday,July
4609,PALO43292,2018-07-11,Paris,London,Wednesday,July
4610,PADU43292,2018-07-11,Paris,Dublin,Wednesday,July
4611,PABE43292,2018-07-11,Paris,Berlin,Wednesday,July
4612,PARO43292,2018-07-11,Paris,Rome,Wednesday,July
4613,LODU43292,2018-07-11,London,Dublin,Wednesday,July
4614,LOBE43292,2018-07-11,London,Berlin,Wednesday,July
4615,LORO43292,2018-07-11,London,Rome,Wednesday,July
4616,LOPA43292,2018-07-11,London,Paris,Wednesday,July
4617,DUBE43292,2018-07-11,Dublin,Berlin,Wednesday,July
4618,DURO43292,2018-07-11,Dublin,Rome,Wednesday,July
4619,DUPA43292,2018-07-11,Dublin,Paris,Wednesday,July
4620,DULO43292,2018-07-11,Dublin,London,Wednesday,July
4621,BERO43293,2018-07-12,Berlin,Rome,Thursday,July
4622,BEPA43293,2018-07-12,Berlin,Paris,Thursday,July
4623,BELO43293,2018-07-12,Berlin,London,Thursday,July
4624,BEDU43293,2018-07-12,Berlin,Dublin,Thursday,July
4625,ROBE43293,2018-07-12,Rome,Berlin,Thursday,July
4626,ROPA43293,2018-07-12,Rome,Paris,Thursday,July
4627,ROLO43293,2018-07-12,Rome,London,Thursday,July
4628,RODU43293,2018-07-12,Rome,Dublin,Thursday,July
4629,PALO43293,2018-07-12,Paris,London,Thursday,July
4630,PADU43293,2018-07-12,Paris,Dublin,Thursday,July
4631,PABE43293,2018-07-12,Paris,Berlin,Thursday,July
4632,PARO43293,2018-07-12,Paris,Rome,Thursday,July
4633,LODU43293,2018-07-12,London,Dublin,Thursday,July
4634,LOBE43293,2018-07-12,London,Berlin,Thursday,July
4635,LORO43293,2018-07-12,London,Rome,Thursday,July
4636,LOPA43293,2018-07-12,London,Paris,Thursday,July
4637,DUBE43293,2018-07-12,Dublin,Berlin,Thursday,July
4638,DURO43293,2018-07-12,Dublin,Rome,Thursday,July
4639,DUPA43293,2018-07-12,Dublin,Paris,Thursday,July
4640,DULO43293,2018-07-12,Dublin,London,Thursday,July
4641,BERO43294,2018-07-13,Berlin,Rome,Friday,July
4642,BEPA43294,2018-07-13,Berlin,Paris,Friday,July
4643,BELO43294,2018-07-13,Berlin,London,Friday,July
4644,BEDU43294,2018-07-13,Berlin,Dublin,Friday,July
4645,ROBE43294,2018-07-13,Rome,Berlin,Friday,July
4646,ROPA43294,2018-07-13,Rome,Paris,Friday,July
4647,ROLO43294,2018-07-13,Rome,London,Friday,July
4648,RODU43294,2018-07-13,Rome,Dublin,Friday,July
4649,PALO43294,2018-07-13,Paris,London,Friday,July
4650,PADU43294,2018-07-13,Paris,Dublin,Friday,July
4651,PABE43294,2018-07-13,Paris,Berlin,Friday,July
4652,PARO43294,2018-07-13,Paris,Rome,Friday,July
4653,LODU43294,2018-07-13,London,Dublin,Friday,July
4654,LOBE43294,2018-07-13,London,Berlin,Friday,July
4655,LORO43294,2018-07-13,London,Rome,Friday,July
4656,LOPA43294,2018-07-13,London,Paris,Friday,July
4657,DUBE43294,2018-07-13,Dublin,Berlin,Friday,July
4658,DURO43294,2018-07-13,Dublin,Rome,Friday,July
4659,DUPA43294,2018-07-13,Dublin,Paris,Friday,July
4660,DULO43294,2018-07-13,Dublin,London,Friday,July
4661,BERO43295,2018-07-14,Berlin,Rome,Saturday,July
4662,BEPA43295,2018-07-14,Berlin,Paris,Saturday,July
4663,BELO43295,2018-07-14,Berlin,London,Saturday,July
4664,BEDU43295,2018-07-14,Berlin,Dublin,Saturday,July
4665,ROBE43295,2018-07-14,Rome,Berlin,Saturday,July
4666,ROPA43295,2018-07-14,Rome,Paris,Saturday,July
4667,ROLO43295,2018-07-14,Rome,London,Saturday,July
4668,RODU43295,2018-07-14,Rome,Dublin,Saturday,July
4669,PALO43295,2018-07-14,Paris,London,Saturday,July
4670,PADU43295,2018-07-14,Paris,Dublin,Saturday,July
4671,PABE43295,2018-07-14,Paris,Berlin,Saturday,July
4672,PARO43295,2018-07-14,Paris,Rome,Saturday,July
4673,LODU43295,2018-07-14,London,Dublin,Saturday,July
4674,LOBE43295,2018-07-14,London,Berlin,Saturday,July
4675,LORO43295,2018-07-14,London,Rome,Saturday,July
4676,LOPA43295,2018-07-14,London,Paris,Saturday,July
4677,DUBE43295,2018-07-14,Dublin,Berlin,Saturday,July
4678,DURO43295,2018-07-14,Dublin,Rome,Saturday,July
4679,DUPA43295,2018-07-14,Dublin,Paris,Saturday,July
4680,DULO43295,2018-07-14,Dublin,London,Saturday,July
4681,BERO43296,2018-07-15,Berlin,Rome,Sunday,July
4682,BEPA43296,2018-07-15,Berlin,Paris,Sunday,July
4683,BELO43296,2018-07-15,Berlin,London,Sunday,July
4684,BEDU43296,2018-07-15,Berlin,Dublin,Sunday,July
4685,ROBE43296,2018-07-15,Rome,Berlin,Sunday,July
4686,ROPA43296,2018-07-15,Rome,Paris,Sunday,July
4687,ROLO43296,2018-07-15,Rome,London,Sunday,July
4688,RODU43296,2018-07-15,Rome,Dublin,Sunday,July
4689,PALO43296,2018-07-15,Paris,London,Sunday,July
4690,PADU43296,2018-07-15,Paris,Dublin,Sunday,July
4691,PABE43296,2018-07-15,Paris,Berlin,Sunday,July
4692,PARO43296,2018-07-15,Paris,Rome,Sunday,July
4693,LODU43296,2018-07-15,London,Dublin,Sunday,July
4694,LOBE43296,2018-07-15,London,Berlin,Sunday,July
4695,LORO43296,2018-07-15,London,Rome,Sunday,July
4696,LOPA43296,2018-07-15,London,Paris,Sunday,July
4697,DUBE43296,2018-07-15,Dublin,Berlin,Sunday,July
4698,DURO43296,2018-07-15,Dublin,Rome,Sunday,July
4699,DUPA43296,2018-07-15,Dublin,Paris,Sunday,July
4700,DULO43296,2018-07-15,Dublin,London,Sunday,July
4701,BERO43297,2018-07-16,Berlin,Rome,Monday,July
4702,BEPA43297,2018-07-16,Berlin,Paris,Monday,July
4703,BELO43297,2018-07-16,Berlin,London,Monday,July
4704,BEDU43297,2018-07-16,Berlin,Dublin,Monday,July
4705,ROBE43297,2018-07-16,Rome,Berlin,Monday,July
4706,ROPA43297,2018-07-16,Rome,Paris,Monday,July
4707,ROLO43297,2018-07-16,Rome,London,Monday,July
4708,RODU43297,2018-07-16,Rome,Dublin,Monday,July
4709,PALO43297,2018-07-16,Paris,London,Monday,July
4710,PADU43297,2018-07-16,Paris,Dublin,Monday,July
4711,PABE43297,2018-07-16,Paris,Berlin,Monday,July
4712,PARO43297,2018-07-16,Paris,Rome,Monday,July
4713,LODU43297,2018-07-16,London,Dublin,Monday,July
4714,LOBE43297,2018-07-16,London,Berlin,Monday,July
4715,LORO43297,2018-07-16,London,Rome,Monday,July
4716,LOPA43297,2018-07-16,London,Paris,Monday,July
4717,DUBE43297,2018-07-16,Dublin,Berlin,Monday,July
4718,DURO43297,2018-07-16,Dublin,Rome,Monday,July
4719,DUPA43297,2018-07-16,Dublin,Paris,Monday,July
4720,DULO43297,2018-07-16,Dublin,London,Monday,July
4721,BERO43298,2018-07-17,Berlin,Rome,Tuesday,July
4722,BEPA43298,2018-07-17,Berlin,Paris,Tuesday,July
4723,BELO43298,2018-07-17,Berlin,London,Tuesday,July
4724,BEDU43298,2018-07-17,Berlin,Dublin,Tuesday,July
4725,ROBE43298,2018-07-17,Rome,Berlin,Tuesday,July
4726,ROPA43298,2018-07-17,Rome,Paris,Tuesday,July
4727,ROLO43298,2018-07-17,Rome,London,Tuesday,July
4728,RODU43298,2018-07-17,Rome,Dublin,Tuesday,July
4729,PALO43298,2018-07-17,Paris,London,Tuesday,July
4730,PADU43298,2018-07-17,Paris,Dublin,Tuesday,July
4731,PABE43298,2018-07-17,Paris,Berlin,Tuesday,July
4732,PARO43298,2018-07-17,Paris,Rome,Tuesday,July
4733,LODU43298,2018-07-17,London,Dublin,Tuesday,July
4734,LOBE43298,2018-07-17,London,Berlin,Tuesday,July
4735,LORO43298,2018-07-17,London,Rome,Tuesday,July
4736,LOPA43298,2018-07-17,London,Paris,Tuesday,July
4737,DUBE43298,2018-07-17,Dublin,Berlin,Tuesday,July
4738,DURO43298,2018-07-17,Dublin,Rome,Tuesday,July
4739,DUPA43298,2018-07-17,Dublin,Paris,Tuesday,July
4740,DULO43298,2018-07-17,Dublin,London,Tuesday,July
4741,BERO43299,2018-07-18,Berlin,Rome,Wednesday,July
4742,BEPA43299,2018-07-18,Berlin,Paris,Wednesday,July
4743,BELO43299,2018-07-18,Berlin,London,Wednesday,July
4744,BEDU43299,2018-07-18,Berlin,Dublin,Wednesday,July
4745,ROBE43299,2018-07-18,Rome,Berlin,Wednesday,July
4746,ROPA43299,2018-07-18,Rome,Paris,Wednesday,July
4747,ROLO43299,2018-07-18,Rome,London,Wednesday,July
4748,RODU43299,2018-07-18,Rome,Dublin,Wednesday,July
4749,PALO43299,2018-07-18,Paris,London,Wednesday,July
4750,PADU43299,2018-07-18,Paris,Dublin,Wednesday,July
4751,PABE43299,2018-07-18,Paris,Berlin,Wednesday,July
4752,PARO43299,2018-07-18,Paris,Rome,Wednesday,July
4753,LODU43299,2018-07-18,London,Dublin,Wednesday,July
4754,LOBE43299,2018-07-18,London,Berlin,Wednesday,July
4755,LORO43299,2018-07-18,London,Rome,Wednesday,July
4756,LOPA43299,2018-07-18,London,Paris,Wednesday,July
4757,DUBE43299,2018-07-18,Dublin,Berlin,Wednesday,July
4758,DURO43299,2018-07-18,Dublin,Rome,Wednesday,July
4759,DUPA43299,2018-07-18,Dublin,Paris,Wednesday,July
4760,DULO43299,2018-07-18,Dublin,London,Wednesday,July
4761,BERO43300,2018-07-19,Berlin,Rome,Thursday,July
4762,BEPA43300,2018-07-19,Berlin,Paris,Thursday,July
4763,BELO43300,2018-07-19,Berlin,London,Thursday,July
4764,BEDU43300,2018-07-19,Berlin,Dublin,Thursday,July
4765,ROBE43300,2018-07-19,Rome,Berlin,Thursday,July
4766,ROPA43300,2018-07-19,Rome,Paris,Thursday,July
4767,ROLO43300,2018-07-19,Rome,London,Thursday,July
4768,RODU43300,2018-07-19,Rome,Dublin,Thursday,July
4769,PALO43300,2018-07-19,Paris,London,Thursday,July
4770,PADU43300,2018-07-19,Paris,Dublin,Thursday,July
4771,PABE43300,2018-07-19,Paris,Berlin,Thursday,July
4772,PARO43300,2018-07-19,Paris,Rome,Thursday,July
4773,LODU43300,2018-07-19,London,Dublin,Thursday,July
4774,LOBE43300,2018-07-19,London,Berlin,Thursday,July
4775,LORO43300,2018-07-19,London,Rome,Thursday,July
4776,LOPA43300,2018-07-19,London,Paris,Thursday,July
4777,DUBE43300,2018-07-19,Dublin,Berlin,Thursday,July
4778,DURO43300,2018-07-19,Dublin,Rome,Thursday,July
4779,DUPA43300,2018-07-19,Dublin,Paris,Thursday,July
4780,DULO43300,2018-07-19,Dublin,London,Thursday,July
4781,BERO43301,2018-07-20,Berlin,Rome,Friday,July
4782,BEPA43301,2018-07-20,Berlin,Paris,Friday,July
4783,BELO43301,2018-07-20,Berlin,London,Friday,July
4784,BEDU43301,2018-07-20,Berlin,Dublin,Friday,July
4785,ROBE43301,2018-07-20,Rome,Berlin,Friday,July
4786,ROPA43301,2018-07-20,Rome,Paris,Friday,July
4787,ROLO43301,2018-07-20,Rome,London,Friday,July
4788,RODU43301,2018-07-20,Rome,Dublin,Friday,July
4789,PALO43301,2018-07-20,Paris,London,Friday,July
4790,PADU43301,2018-07-20,Paris,Dublin,Friday,July
4791,PABE43301,2018-07-20,Paris,Berlin,Friday,July
4792,PARO43301,2018-07-20,Paris,Rome,Friday,July
4793,LODU43301,2018-07-20,London,Dublin,Friday,July
4794,LOBE43301,2018-07-20,London,Berlin,Friday,July
4795,LORO43301,2018-07-20,London,Rome,Friday,July
4796,LOPA43301,2018-07-20,London,Paris,Friday,July
4797,DUBE43301,2018-07-20,Dublin,Berlin,Friday,July
4798,DURO43301,2018-07-20,Dublin,Rome,Friday,July
4799,DUPA43301,2018-07-20,Dublin,Paris,Friday,July
4800,DULO43301,2018-07-20,Dublin,London,Friday,July
4801,BERO43302,2018-07-21,Berlin,Rome,Saturday,July
4802,BEPA43302,2018-07-21,Berlin,Paris,Saturday,July
4803,BELO43302,2018-07-21,Berlin,London,Saturday,July
4804,BEDU43302,2018-07-21,Berlin,Dublin,Saturday,July
4805,ROBE43302,2018-07-21,Rome,Berlin,Saturday,July
4806,ROPA43302,2018-07-21,Rome,Paris,Saturday,July
4807,ROLO43302,2018-07-21,Rome,London,Saturday,July
4808,RODU43302,2018-07-21,Rome,Dublin,Saturday,July
4809,PALO43302,2018-07-21,Paris,London,Saturday,July
4810,PADU43302,2018-07-21,Paris,Dublin,Saturday,July
4811,PABE43302,2018-07-21,Paris,Berlin,Saturday,July
4812,PARO43302,2018-07-21,Paris,Rome,Saturday,July
4813,LODU43302,2018-07-21,London,Dublin,Saturday,July
4814,LOBE43302,2018-07-21,London,Berlin,Saturday,July
4815,LORO43302,2018-07-21,London,Rome,Saturday,July
4816,LOPA43302,2018-07-21,London,Paris,Saturday,July
4817,DUBE43302,2018-07-21,Dublin,Berlin,Saturday,July
4818,DURO43302,2018-07-21,Dublin,Rome,Saturday,July
4819,DUPA43302,2018-07-21,Dublin,Paris,Saturday,July
4820,DULO43302,2018-07-21,Dublin,London,Saturday,July
4821,BERO43303,2018-07-22,Berlin,Rome,Sunday,July
4822,BEPA43303,2018-07-22,Berlin,Paris,Sunday,July
4823,BELO43303,2018-07-22,Berlin,London,Sunday,July
4824,BEDU43303,2018-07-22,Berlin,Dublin,Sunday,July
4825,ROBE43303,2018-07-22,Rome,Berlin,Sunday,July
4826,ROPA43303,2018-07-22,Rome,Paris,Sunday,July
4827,ROLO43303,2018-07-22,Rome,London,Sunday,July
4828,RODU43303,2018-07-22,Rome,Dublin,Sunday,July
4829,PALO43303,2018-07-22,Paris,London,Sunday,July
4830,PADU43303,2018-07-22,Paris,Dublin,Sunday,July
4831,PABE43303,2018-07-22,Paris,Berlin,Sunday,July
4832,PARO43303,2018-07-22,Paris,Rome,Sunday,July
4833,LODU43303,2018-07-22,London,Dublin,Sunday,July
4834,LOBE43303,2018-07-22,London,Berlin,Sunday,July
4835,LORO43303,2018-07-22,London,Rome,Sunday,July
4836,LOPA43303,2018-07-22,London,Paris,Sunday,July
4837,DUBE43303,2018-07-22,Dublin,Berlin,Sunday,July
4838,DURO43303,2018-07-22,Dublin,Rome,Sunday,July
4839,DUPA43303,2018-07-22,Dublin,Paris,Sunday,July
4840,DULO43303,2018-07-22,Dublin,London,Sunday,July
4841,BERO43304,2018-07-23,Berlin,Rome,Monday,July
4842,BEPA43304,2018-07-23,Berlin,Paris,Monday,July
4843,BELO43304,2018-07-23,Berlin,London,Monday,July
4844,BEDU43304,2018-07-23,Berlin,Dublin,Monday,July
4845,ROBE43304,2018-07-23,Rome,Berlin,Monday,July
4846,ROPA43304,2018-07-23,Rome,Paris,Monday,July
4847,ROLO43304,2018-07-23,Rome,London,Monday,July
4848,RODU43304,2018-07-23,Rome,Dublin,Monday,July
4849,PALO43304,2018-07-23,Paris,London,Monday,July
4850,PADU43304,2018-07-23,Paris,Dublin,Monday,July
4851,PABE43304,2018-07-23,Paris,Berlin,Monday,July
4852,PARO43304,2018-07-23,Paris,Rome,Monday,July
4853,LODU43304,2018-07-23,London,Dublin,Monday,July
4854,LOBE43304,2018-07-23,London,Berlin,Monday,July
4855,LORO43304,2018-07-23,London,Rome,Monday,July
4856,LOPA43304,2018-07-23,London,Paris,Monday,July
4857,DUBE43304,2018-07-23,Dublin,Berlin,Monday,July
4858,DURO43304,2018-07-23,Dublin,Rome,Monday,July
4859,DUPA43304,2018-07-23,Dublin,Paris,Monday,July
4860,DULO43304,2018-07-23,Dublin,London,Monday,July
4861,BERO43305,2018-07-24,Berlin,Rome,Tuesday,July
4862,BEPA43305,2018-07-24,Berlin,Paris,Tuesday,July
4863,BELO43305,2018-07-24,Berlin,London,Tuesday,July
4864,BEDU43305,2018-07-24,Berlin,Dublin,Tuesday,July
4865,ROBE43305,2018-07-24,Rome,Berlin,Tuesday,July
4866,ROPA43305,2018-07-24,Rome,Paris,Tuesday,July
4867,ROLO43305,2018-07-24,Rome,London,Tuesday,July
4868,RODU43305,2018-07-24,Rome,Dublin,Tuesday,July
4869,PALO43305,2018-07-24,Paris,London,Tuesday,July
4870,PADU43305,2018-07-24,Paris,Dublin,Tuesday,July
4871,PABE43305,2018-07-24,Paris,Berlin,Tuesday,July
4872,PARO43305,2018-07-24,Paris,Rome,Tuesday,July
4873,LODU43305,2018-07-24,London,Dublin,Tuesday,July
4874,LOBE43305,2018-07-24,London,Berlin,Tuesday,July
4875,LORO43305,2018-07-24,London,Rome,Tuesday,July
4876,LOPA43305,2018-07-24,London,Paris,Tuesday,July
4877,DUBE43305,2018-07-24,Dublin,Berlin,Tuesday,July
4878,DURO43305,2018-07-24,Dublin,Rome,Tuesday,July
4879,DUPA43305,2018-07-24,Dublin,Paris,Tuesday,July
4880,DULO43305,2018-07-24,Dublin,London,Tuesday,July
4881,BERO43306,2018-07-25,Berlin,Rome,Wednesday,July
4882,BEPA43306,2018-07-25,Berlin,Paris,Wednesday,July
4883,BELO43306,2018-07-25,Berlin,London,Wednesday,July
4884,BEDU43306,2018-07-25,Berlin,Dublin,Wednesday,July
4885,ROBE43306,2018-07-25,Rome,Berlin,Wednesday,July
4886,ROPA43306,2018-07-25,Rome,Paris,Wednesday,July
4887,ROLO43306,2018-07-25,Rome,London,Wednesday,July
4888,RODU43306,2018-07-25,Rome,Dublin,Wednesday,July
4889,PALO43306,2018-07-25,Paris,London,Wednesday,July
4890,PADU43306,2018-07-25,Paris,Dublin,Wednesday,July
4891,PABE43306,2018-07-25,Paris,Berlin,Wednesday,July
4892,PARO43306,2018-07-25,Paris,Rome,Wednesday,July
4893,LODU43306,2018-07-25,London,Dublin,Wednesday,July
4894,LOBE43306,2018-07-25,London,Berlin,Wednesday,July
4895,LORO43306,2018-07-25,London,Rome,Wednesday,July
4896,LOPA43306,2018-07-25,London,Paris,Wednesday,July
4897,DUBE43306,2018-07-25,Dublin,Berlin,Wednesday,July
4898,DURO43306,2018-07-25,Dublin,Rome,Wednesday,July
4899,DUPA43306,2018-07-25,Dublin,Paris,Wednesday,July
4900,DULO43306,2018-07-25,Dublin,London,Wednesday,July
4901,BERO43307,2018-07-26,Berlin,Rome,Thursday,July
4902,BEPA43307,2018-07-26,Berlin,Paris,Thursday,July
4903,BELO43307,2018-07-26,Berlin,London,Thursday,July
4904,BEDU43307,2018-07-26,Berlin,Dublin,Thursday,July
4905,ROBE43307,2018-07-26,Rome,Berlin,Thursday,July
4906,ROPA43307,2018-07-26,Rome,Paris,Thursday,July
4907,ROLO43307,2018-07-26,Rome,London,Thursday,July
4908,RODU43307,2018-07-26,Rome,Dublin,Thursday,July
4909,PALO43307,2018-07-26,Paris,London,Thursday,July
4910,PADU43307,2018-07-26,Paris,Dublin,Thursday,July
4911,PABE43307,2018-07-26,Paris,Berlin,Thursday,July
4912,PARO43307,2018-07-26,Paris,Rome,Thursday,July
4913,LODU43307,2018-07-26,London,Dublin,Thursday,July
4914,LOBE43307,2018-07-26,London,Berlin,Thursday,July
4915,LORO43307,2018-07-26,London,Rome,Thursday,July
4916,LOPA43307,2018-07-26,London,Paris,Thursday,July
4917,DUBE43307,2018-07-26,Dublin,Berlin,Thursday,July
4918,DURO43307,2018-07-26,Dublin,Rome,Thursday,July
4919,DUPA43307,2018-07-26,Dublin,Paris,Thursday,July
4920,DULO43307,2018-07-26,Dublin,London,Thursday,July
4921,BERO43308,2018-07-27,Berlin,Rome,Friday,July
4922,BEPA43308,2018-07-27,Berlin,Paris,Friday,July
4923,BELO43308,2018-07-27,Berlin,London,Friday,July
4924,BEDU43308,2018-07-27,Berlin,Dublin,Friday,July
4925,ROBE43308,2018-07-27,Rome,Berlin,Friday,July
4926,ROPA43308,2018-07-27,Rome,Paris,Friday,July
4927,ROLO43308,2018-07-27,Rome,London,Friday,July
4928,RODU43308,2018-07-27,Rome,Dublin,Friday,July
4929,PALO43308,2018-07-27,Paris,London,Friday,July
4930,PADU43308,2018-07-27,Paris,Dublin,Friday,July
4931,PABE43308,2018-07-27,Paris,Berlin,Friday,July
4932,PARO43308,2018-07-27,Paris,Rome,Friday,July
4933,LODU43308,2018-07-27,London,Dublin,Friday,July
4934,LOBE43308,2018-07-27,London,Berlin,Friday,July
4935,LORO43308,2018-07-27,London,Rome,Friday,July
4936,LOPA43308,2018-07-27,London,Paris,Friday,July
4937,DUBE43308,2018-07-27,Dublin,Berlin,Friday,July
4938,DURO43308,2018-07-27,Dublin,Rome,Friday,July
4939,DUPA43308,2018-07-27,Dublin,Paris,Friday,July
4940,DULO43308,2018-07-27,Dublin,London,Friday,July
4941,BERO43309,2018-07-28,Berlin,Rome,Saturday,July
4942,BEPA43309,2018-07-28,Berlin,Paris,Saturday,July
4943,BELO43309,2018-07-28,Berlin,London,Saturday,July
4944,BEDU43309,2018-07-28,Berlin,Dublin,Saturday,July
4945,ROBE43309,2018-07-28,Rome,Berlin,Saturday,July
4946,ROPA43309,2018-07-28,Rome,Paris,Saturday,July
4947,ROLO43309,2018-07-28,Rome,London,Saturday,July
